car_id,model,year,engine_size,horsepower,fuel_type,transmission,drivetrain,mileage_km,fuel_consumption_l_per_100km,co2_emissions_g_km,price_usd,doors,seats,body_type,color,owner_count,accident_history,service_history,country_sold,ID
4569,X7,2010,4.1,377,petrol,automatic,AWD,300000,9.9,208.0,72788,5,5,suv,silver,4.0,no,partial,USA,1361
5538,5 Series,2011,3.0,197,petrol,automatic,AWD,169518,9.1,200.0,29461,4,5,sedan,grey,2.0,no,none,UK,356
8971,X7,2005,3.1,246,hybrid,automatic,AWD,300000,5.7,128.0,44432,5,5,suv,black,3.0,yes,full,Turkey,1162
5401,7 Series,2019,3.2,352,petrol,automatic,RWD,86389,9.6,205.0,102938,4,4,sedan,red,1.0,no,partial,UK,2765
6112,X3,2024,2.6,258,diesel,automatic,AWD,10729,7.1,143.0,64164,5,5,suv,black,1.0,no,full,Germany,3252
3529,X1,2016,2.2,234,diesel,automatic,FWD,120170,6.9,141.0,30865,5,5,suv,red,2.0,no,partial,UK,1438
2062,X5,2007,3.4,248,diesel,automatic,AWD,284645,7.5,161.0,36434,5,5,suv,white,2.0,no,full,Netherlands,3603
3304,X1,2013,1.9,180,hybrid,automatic,FWD,120261,4.9,120.0,29737,5,5,suv,black,3.0,no,full,France,4940
8100,i4,2019,0.0,367,electric,automatic,RWD,67305,0.0,0.0,73078,4,5,coupe,white,2.0,no,partial,Netherlands,4593
3099,i4,2022,0.0,338,electric,automatic,RWD,14576,0.0,0.0,81108,4,5,coupe,silver,2.0,no,full,Italy,3639
4961,1 Series,2012,2.1,196,hybrid,manual,FWD,146295,5.2,106.0,13294,3,4,hatchback,black,3.0,yes,full,Turkey,1253
1303,X5,2020,3.7,297,petrol,automatic,AWD,91180,10.0,230.0,70567,5,5,suv,black,0.0,yes,full,France,3365
1618,5 Series,2014,2.8,299,hybrid,automatic,RWD,223644,6.3,144.0,31948,4,5,sedan,blue,1.0,no,partial,Spain,332
379,X3,2023,3.2,244,diesel,automatic,AWD,15999,8.2,190.0,46875,5,5,suv,white,0.0,yes,partial,Turkey,3694
2373,X5,2013,3.7,390,hybrid,automatic,AWD,138411,6.7,150.0,68868,5,5,suv,black,5.0,no,full,Italy,3568
62,i3,2022,0.0,191,electric,automatic,RWD,16375,0.0,0.0,60504,5,4,hatchback,blue,1.0,no,full,France,2728
1413,5 Series,2012,3.6,282,hybrid,automatic,AWD,120361,6.7,131.0,34092,4,5,sedan,grey,2.0,no,none,France,3667
5406,Z4,2024,2.9,309,petrol,automatic,RWD,7841,8.5,193.0,77506,2,2,convertible,silver,0.0,no,full,Spain,1630
8263,3 Series,2018,3.2,271,petrol,automatic,AWD,61878,9.9,210.0,40085,4,5,sedan,black,1.0,no,full,Spain,1116
3444,3 Series,2020,2.3,224,petrol,automatic,AWD,25397,8.0,168.0,41207,4,5,sedan,black,1.0,no,full,UK,1849
3414,X3,2018,3.0,233,diesel,automatic,RWD,82879,8.0,171.0,56884,5,5,suv,white,2.0,no,full,Netherlands,3554
1585,7 Series,2015,4.5,377,diesel,automatic,AWD,225278,9.4,197.0,72882,4,5,sedan,,2.0,no,partial,USA,3153
2277,X1,2022,2.4,252,hybrid,automatic,FWD,49391,4.8,92.0,48674,5,5,suv,black,2.0,no,full,Spain,3265
8833,X5,2020,3.5,338,hybrid,automatic,AWD,103547,6.3,116.0,75172,5,5,suv,white,0.0,no,full,France,1665
5573,X7,2018,4.3,351,diesel,automatic,AWD,101675,10.0,228.0,105414,5,5,suv,blue,4.0,no,full,USA,445
7382,3 Series,2021,3.3,305,diesel,automatic,RWD,33644,8.4,186.0,41525,4,5,sedan,red,2.0,no,partial,USA,2245
2923,i3,2020,0.0,151,electric,automatic,RWD,52538,0.0,0.0,56480,5,4,hatchback,black,2.0,no,full,Spain,452
6915,1 Series,2011,2.8,271,diesel,manual,RWD,177727,7.5,168.0,15239,3,4,hatchback,black,2.0,yes,full,USA,1551
3982,X7,2016,3.7,278,hybrid,automatic,AWD,66744,6.6,154.0,81689,5,5,suv,black,3.0,no,full,Turkey,4434
289,X7,2016,3.4,310,hybrid,automatic,AWD,96626,6.4,116.0,80281,5,5,suv,silver,2.0,no,partial,Turkey,2954
4000,X5,2019,3.1,290,diesel,automatic,AWD,87204,7.3,157.0,70236,5,5,suv,blue,2.0,no,,Italy,14
1512,i7,2021,0.0,369,electric,automatic,AWD,16153,0.0,0.0,128566,4,5,sedan,red,1.0,yes,full,Turkey,3628
4478,7 Series,2022,4.1,333,diesel,automatic,RWD,7631,9.0,182.0,112006,4,5,sedan,grey,0.0,no,full,Spain,945
3071,3 Series,2019,3.2,209,diesel,automatic,RWD,86801,8.0,170.0,33340,4,5,sedan,white,1.0,no,full,Turkey,247
9563,1 Series,2009,2.5,254,petrol,automatic,RWD,284811,10.2,237.0,5701,3,5,hatchback,black,3.0,no,partial,Italy,4697
3413,X1,2007,1.8,157,hybrid,automatic,FWD,300000,4.1,113.0,8706,5,5,suv,grey,3.0,no,partial,UK,360
4906,3 Series,2014,2.7,268,hybrid,automatic,RWD,149940,5.7,114.0,22479,4,5,sedan,black,3.0,yes,full,USA,4656
7880,i4,2011,0.0,380,electric,automatic,RWD,164481,0.0,0.0,58017,4,5,coupe,silver,3.0,no,full,Spain,1614
486,3 Series,2011,1.6,127,hybrid,automatic,AWD,116292,3.6,88.0,19027,4,5,sedan,silver,4.0,no,partial,Italy,2303
9512,X1,2016,2.2,246,diesel,automatic,FWD,137230,6.8,154.0,27869,5,5,suv,white,2.0,no,none,Turkey,4141
4336,i4,2011,0.0,237,electric,automatic,RWD,238431,0.0,0.0,45398,4,5,coupe,blue,2.0,no,full,UK,3168
869,7 Series,2016,0.0,325,electric,automatic,AWD,121155,0.0,0.0,76962,4,4,sedan,red,3.0,yes,full,Turkey,2478
6697,X1,2009,2.2,154,hybrid,automatic,FWD,282515,4.8,96.0,14276,5,5,suv,white,3.0,no,partial,Germany,4214
6490,X3,2018,2.4,244,hybrid,automatic,AWD,102210,6.1,139.0,47083,5,5,suv,white,3.0,no,partial,France,4180
8310,i3,2007,0.0,169,electric,automatic,RWD,300000,0.0,0.0,19804,5,4,hatchback,red,5.0,no,full,UK,4884
301,X5,2014,3.9,438,petrol,automatic,AWD,104272,11.2,246.0,69686,5,5,suv,silver,1.0,no,full,Germany,3163
669,X3,2005,2.5,255,petrol,automatic,AWD,300000,8.6,185.0,21947,5,5,suv,black,4.0,no,partial,Germany,490
8108,1 Series,2009,2.1,210,diesel,automatic,RWD,63716,7.9,186.0,15919,3,5,hatchback,red,,yes,full,Turkey,862
9145,X3,2017,2.6,212,petrol,automatic,RWD,50082,8.1,153.0,49425,5,5,suv,white,2.0,no,full,USA,1740
7364,5 Series,2024,2.1,149,hybrid,automatic,AWD,0,5.0,91.0,58459,4,5,sedan,white,0.0,no,partial,Germany,4099
9498,1 Series,2007,2.1,226,petrol,manual,RWD,175040,7.6,176.0,9250,5,4,hatchback,black,2.0,yes,partial,France,4385
5066,1 Series,2018,1.7,207,hybrid,automatic,FWD,106270,4.4,103.0,19955,3,4,hatchback,black,2.0,no,none,Germany,2447
9882,7 Series,2011,3.4,302,hybrid,automatic,AWD,300000,,130.0,53293,4,5,sedan,blue,2.0,yes,partial,Spain,4230
6290,5 Series,2007,3.6,331,hybrid,automatic,RWD,155117,6.4,,30472,4,5,sedan,silver,5.0,no,partial,Turkey,506
80,i4,2008,0.0,440,electric,automatic,RWD,290913,0.0,0.0,41126,4,5,coupe,grey,4.0,no,full,Turkey,2677
8015,i4,2018,0.0,326,electric,automatic,AWD,132031,0.0,0.0,72893,4,5,coupe,silver,1.0,no,full,USA,2995
7114,X3,2018,2.3,182,diesel,automatic,RWD,29358,6.5,156.0,52482,5,5,suv,silver,1.0,no,full,Turkey,1942
744,5 Series,2022,3.7,317,diesel,automatic,AWD,23221,8.7,181.0,69675,4,5,sedan,black,1.0,no,full,USA,1222
3482,X3,2024,3.1,274,diesel,automatic,AWD,0,7.8,177.0,72726,5,5,suv,blue,0.0,no,full,UK,1113
497,X3,2005,3.0,281,hybrid,automatic,AWD,300000,6.0,124.0,19636,5,5,suv,blue,3.0,no,partial,Spain,1905
2901,i3,2022,0.0,168,electric,automatic,RWD,34917,0.0,0.0,68055,5,4,hatchback,black,0.0,no,full,USA,3423
1938,3 Series,2020,2.3,251,petrol,automatic,AWD,60026,8.9,215.0,39566,4,5,sedan,white,1.0,no,full,France,1877
1976,Z4,2023,2.4,239,petrol,automatic,RWD,6343,8.3,,71458,2,2,convertible,white,0.0,no,full,Germany,4672
4059,i7,2006,0.0,472,electric,automatic,RWD,222119,0.0,0.0,94091,4,4,sedan,grey,3.0,no,,France,433
3541,X7,2023,4.2,371,petrol,automatic,AWD,20155,10.5,234.0,130575,5,5,suv,blue,1.0,no,full,Germany,2364
6152,X3,2014,2.5,201,diesel,automatic,AWD,203795,7.1,159.0,35502,5,5,suv,black,2.0,no,partial,Italy,3154
9963,i4,2010,0.0,344,electric,automatic,AWD,126289,0.0,0.0,57862,4,5,coupe,white,2.0,no,full,USA,2835
5245,X5,2015,4.2,362,hybrid,automatic,AWD,93916,6.5,149.0,67058,5,5,suv,white,1.0,no,full,France,2092
5602,5 Series,2019,2.0,155,hybrid,automatic,RWD,89282,4.4,88.0,40594,4,5,sedan,black,1.0,no,partial,Turkey,3010
7183,i7,2020,0.0,473,electric,automatic,RWD,79687,0.0,0.0,151517,4,5,sedan,silver,1.0,no,full,Italy,3162
3827,7 Series,2019,4.1,368,petrol,automatic,AWD,112074,10.7,230.0,83780,4,4,sedan,grey,2.0,yes,partial,France,2945
9601,Z4,2024,2.1,253,petrol,automatic,RWD,0,7.7,182.0,69658,2,2,convertible,black,1.0,no,full,Turkey,3916
8480,5 Series,2022,3.4,355,petrol,automatic,RWD,41506,10.4,217.0,72176,4,5,sedan,red,0.0,no,full,Germany,2916
7624,5 Series,2020,4.1,344,hybrid,automatic,AWD,57202,6.8,148.0,58605,4,5,sedan,black,1.0,no,full,Spain,1102
7153,5 Series,2017,4.2,328,diesel,automatic,AWD,75602,9.9,208.0,48539,4,5,sedan,grey,2.0,no,full,USA,1448
5748,X7,2018,4.4,413,hybrid,automatic,AWD,104892,7.5,161.0,110458,5,5,suv,white,1.0,no,full,Turkey,1720
2183,1 Series,2012,2.5,235,diesel,automatic,FWD,282795,7.5,174.0,6185,3,4,hatchback,red,3.0,no,none,Spain,4518
2315,i7,2015,0.0,627,electric,automatic,AWD,102367,0.0,0.0,144775,4,4,sedan,silver,3.0,no,full,UK,3842
5310,1 Series,2022,2.9,278,diesel,automatic,FWD,39709,7.8,158.0,31217,3,5,hatchback,white,1.0,no,partial,Netherlands,156
1996,X3,2009,3.1,270,diesel,automatic,AWD,145574,7.8,161.0,36200,5,5,suv,blue,2.0,no,,Netherlands,2978
2681,5 Series,2022,2.2,201,petrol,automatic,RWD,15762,8.1,177.0,54530,4,5,sedan,silver,1.0,no,full,Turkey,1773
6201,5 Series,2017,4.0,453,diesel,automatic,AWD,128080,10.1,213.0,50431,4,5,sedan,silver,1.0,no,full,Italy,615
3938,X3,2023,2.3,250,hybrid,automatic,RWD,23418,5.7,128.0,57653,5,5,suv,white,1.0,no,full,Turkey,643
1128,X3,2013,3.1,304,diesel,automatic,AWD,234075,8.6,187.0,31362,5,5,suv,grey,5.0,no,none,Netherlands,1935
6985,X7,2020,3.6,317,petrol,automatic,AWD,43778,9.9,239.0,117275,5,5,suv,silver,1.0,no,full,Turkey,4277
4093,X5,2014,3.6,403,petrol,automatic,AWD,224662,10.6,221.0,60179,5,5,suv,red,1.0,no,full,Turkey,1068
4594,X1,2018,1.8,162,diesel,automatic,FWD,135697,5.7,,31017,5,5,suv,white,1.0,yes,full,Spain,4454
8262,X3,2009,2.7,253,hybrid,automatic,RWD,131438,5.2,103.0,34676,5,5,suv,blue,3.0,yes,full,Netherlands,4154
4455,i4,2013,0.0,259,electric,automatic,RWD,149659,0.0,0.0,35361,4,5,coupe,silver,4.0,yes,none,Spain,4239
9522,X1,2024,2.0,200,hybrid,automatic,FWD,0,4.6,84.0,50668,5,5,suv,black,0.0,no,full,Germany,4868
1651,5 Series,2024,4.0,335,diesel,automatic,AWD,4822,9.3,204.0,79606,4,5,sedan,black,1.0,no,full,Germany,330
450,1 Series,2024,2.5,230,petrol,automatic,RWD,18081,8.0,186.0,33073,5,4,hatchback,black,0.0,no,,Netherlands,2057
3657,X1,2013,2.2,243,diesel,automatic,FWD,185159,7.5,169.0,30624,5,5,suv,blue,4.0,no,partial,France,2646
9592,i4,2011,0.0,383,electric,automatic,AWD,163739,0.0,0.0,39860,4,5,coupe,white,3.0,yes,full,Turkey,2191
8138,1 Series,2015,2.0,247,diesel,automatic,FWD,181792,7.5,162.0,13992,3,5,hatchback,white,3.0,yes,partial,Turkey,622
3066,1 Series,2024,2.1,149,diesel,automatic,RWD,1005,7.2,151.0,29855,5,5,hatchback,blue,0.0,no,full,Spain,1595
4598,5 Series,2021,2.0,196,diesel,automatic,AWD,39373,7.4,165.0,60190,4,5,sedan,red,2.0,no,full,Netherlands,2915
91,X7,2013,,255,hybrid,automatic,AWD,96949,5.6,113.0,86715,5,5,suv,black,3.0,no,full,Turkey,4821
4609,X1,2016,,136,petrol,automatic,AWD,131943,7.2,154.0,26240,5,5,suv,black,2.0,yes,full,UK,3898
7349,X3,2022,2.3,241,petrol,automatic,RWD,50773,8.2,180.0,58675,5,5,suv,,1.0,no,full,Italy,1919
29,X5,2023,4.3,359,diesel,automatic,AWD,4879,9.8,208.0,86658,5,5,suv,white,0.0,no,partial,Netherlands,4173
9537,3 Series,2019,2.6,270,diesel,automatic,RWD,75022,7.7,197.0,35499,4,5,sedan,black,3.0,no,partial,Spain,4477
6301,X1,2021,1.9,140,hybrid,automatic,AWD,68770,4.0,83.0,42144,5,5,suv,black,0.0,no,full,USA,755
4081,i7,2024,0.0,425,electric,automatic,AWD,0,0.0,0.0,200023,4,4,sedan,white,0.0,no,full,Netherlands,518
7948,X3,2021,2.1,149,petrol,automatic,RWD,57063,8.0,,57143,5,5,suv,black,,no,full,Italy,3803
4626,X3,2018,3.2,293,hybrid,automatic,AWD,73437,5.9,129.0,56008,5,5,suv,blue,2.0,no,full,USA,32
436,i4,2015,0.0,417,electric,automatic,RWD,112305,0.0,0.0,64462,4,5,coupe,grey,4.0,no,partial,Italy,2937
9448,Z4,2017,2.4,238,petrol,automatic,RWD,86173,,174.0,56026,2,2,convertible,white,2.0,no,full,USA,1157
1966,3 Series,2022,3.0,285,petrol,automatic,AWD,32884,8.9,200.0,47802,4,5,sedan,black,1.0,no,full,USA,744
6880,3 Series,2005,2.5,215,diesel,manual,RWD,300000,7.2,171.0,3886,4,5,sedan,white,4.0,yes,partial,Netherlands,1497
1408,X7,2024,3.3,395,petrol,automatic,AWD,0,9.8,225.0,98831,5,5,suv,blue,0.0,yes,partial,Spain,3459
4162,3 Series,2024,3.3,217,diesel,automatic,AWD,5576,7.8,,45730,4,5,sedan,black,0.0,no,full,USA,3755
6110,i3,2011,0.0,177,electric,automatic,RWD,81599,0.0,0.0,35478,5,4,hatchback,black,3.0,no,full,UK,2591
5606,X5,2018,3.5,339,diesel,automatic,AWD,103820,9.1,202.0,82759,5,5,suv,black,1.0,no,full,Netherlands,783
1859,X3,2018,2.4,291,hybrid,automatic,RWD,37840,5.0,130.0,55704,5,5,suv,white,2.0,yes,full,USA,3493
3266,1 Series,2022,1.7,176,petrol,automatic,RWD,21410,7.1,152.0,25261,3,4,hatchback,blue,1.0,no,partial,Italy,2949
5382,X3,2014,2.8,245,diesel,automatic,AWD,165556,7.7,184.0,39310,5,5,suv,white,1.0,no,none,Turkey,229
6203,X3,2020,2.7,230,diesel,automatic,AWD,67539,7.8,171.0,57174,5,5,suv,grey,0.0,no,full,Italy,857
4885,Z4,2009,2.9,278,petrol,manual,RWD,267038,9.8,222.0,34693,2,2,convertible,silver,2.0,no,partial,France,2266
8784,X7,2013,4.0,315,diesel,automatic,AWD,162259,8.7,186.0,82154,5,5,suv,black,4.0,no,partial,Italy,4274
2885,7 Series,2019,3.3,287,petrol,automatic,AWD,39625,9.5,204.0,76717,4,5,sedan,black,3.0,yes,full,Italy,408
994,5 Series,2023,3.9,399,hybrid,automatic,RWD,10154,6.2,146.0,67126,4,5,sedan,white,0.0,no,full,USA,170
8016,1 Series,2022,2.8,264,diesel,automatic,RWD,21974,8.0,182.0,23903,3,4,hatchback,white,1.0,no,none,Turkey,540
9210,i3,2023,0.0,130,electric,automatic,RWD,31001,0.0,0.0,63883,5,4,hatchback,black,0.0,no,full,Germany,2210
6084,X3,2005,2.4,194,diesel,automatic,AWD,300000,6.8,141.0,20628,5,5,suv,black,2.0,yes,full,UK,2304
8837,i3,2016,0.0,168,electric,automatic,RWD,177994,0.0,0.0,36936,5,4,hatchback,grey,2.0,no,full,Spain,2567
3705,5 Series,2023,3.4,336,petrol,automatic,AWD,17280,10.0,208.0,66004,4,5,sedan,blue,0.0,no,partial,UK,613
1056,3 Series,2024,2.4,259,petrol,manual,AWD,764,8.1,170.0,49183,4,5,sedan,white,0.0,no,full,Germany,2101
1740,i7,2018,0.0,397,electric,automatic,AWD,114447,0.0,0.0,112088,4,5,sedan,black,1.0,no,none,France,1808
4561,3 Series,2020,2.0,230,petrol,automatic,RWD,37088,8.1,174.0,36088,4,5,sedan,blue,2.0,yes,full,Netherlands,3438
1663,5 Series,2020,3.4,327,petrol,automatic,RWD,54141,9.0,197.0,50745,4,5,sedan,black,2.0,yes,full,Netherlands,1161
5912,X7,2018,4.4,381,diesel,automatic,AWD,57154,9.7,218.0,101482,5,5,suv,white,3.0,no,full,Spain,4225
1533,X3,2022,3.4,282,petrol,automatic,RWD,16782,9.5,212.0,65917,5,5,suv,white,1.0,no,full,Spain,3119
3167,5 Series,2024,3.9,363,hybrid,automatic,RWD,3513,6.8,166.0,69202,4,5,sedan,silver,0.0,no,full,UK,3652
6805,1 Series,2008,2.9,239,diesel,automatic,FWD,207404,8.2,171.0,10659,5,5,hatchback,black,2.0,no,partial,Netherlands,1610
6673,1 Series,2020,2.1,255,petrol,manual,FWD,88855,8.8,184.0,30193,3,5,hatchback,silver,0.0,no,full,France,1932
9161,X1,2023,,207,hybrid,automatic,FWD,23020,5.2,101.0,46793,5,5,suv,black,0.0,no,full,Turkey,3027
9894,1 Series,2023,1.7,190,diesel,automatic,RWD,16817,5.4,107.0,30673,3,5,hatchback,silver,0.0,no,full,Germany,564
3462,X1,2016,2.2,188,diesel,automatic,FWD,183142,6.7,148.0,34860,5,5,suv,white,1.0,no,full,France,3571
3716,7 Series,2018,0.0,360,electric,automatic,AWD,48628,0.0,0.0,94069,4,5,sedan,blue,3.0,no,partial,UK,4247
1116,X3,2021,2.2,215,diesel,automatic,AWD,26423,7.0,173.0,64983,5,5,suv,blue,1.0,no,full,USA,2388
2222,7 Series,2019,4.2,306,petrol,automatic,RWD,26542,9.9,208.0,104238,4,4,sedan,black,1.0,no,full,Germany,1471
7817,i3,2016,0.0,182,electric,automatic,RWD,149816,0.0,0.0,40676,5,4,hatchback,grey,1.0,no,full,UK,2630
4348,X3,2014,3.2,283,diesel,automatic,RWD,175910,7.7,181.0,37550,5,5,suv,black,2.0,yes,full,France,1835
3479,X3,2021,3.4,275,petrol,automatic,RWD,29971,10.4,232.0,60743,5,5,suv,black,1.0,no,partial,USA,4928
9913,7 Series,2019,3.8,347,diesel,automatic,RWD,87010,9.1,202.0,99368,4,4,sedan,black,2.0,no,full,Italy,3475
1163,3 Series,2024,1.7,267,hybrid,automatic,AWD,10722,,99.0,50892,4,5,sedan,silver,,no,full,UK,1533
7479,X1,2011,1.6,188,petrol,automatic,FWD,157782,6.6,131.0,25119,5,5,suv,grey,4.0,no,full,Netherlands,4327
4843,5 Series,2007,3.4,266,diesel,automatic,RWD,300000,8.2,181.0,22749,4,5,sedan,white,2.0,no,full,Netherlands,2484
8741,7 Series,2019,4.7,446,diesel,automatic,AWD,107585,10.7,230.0,105754,4,4,sedan,black,2.0,no,full,Italy,4207
8242,X3,2005,3.1,209,petrol,automatic,RWD,300000,8.4,188.0,16945,5,5,suv,silver,4.0,no,full,France,1172
4780,3 Series,2011,3.0,236,diesel,automatic,RWD,196121,7.2,136.0,21240,4,5,sedan,grey,3.0,no,full,Spain,1427
6827,X7,2015,3.0,289,diesel,automatic,AWD,178494,8.4,193.0,85982,5,5,suv,black,1.0,no,partial,Netherlands,325
5214,7 Series,2015,0.0,534,electric,automatic,RWD,28821,0.0,0.0,105038,4,4,sedan,white,2.0,no,full,France,1051
8516,X3,2023,2.2,256,diesel,automatic,AWD,11283,6.5,124.0,59493,5,5,suv,white,0.0,no,full,Italy,3319
7238,X7,2016,3.5,324,diesel,automatic,AWD,90433,9.6,208.0,87534,5,5,suv,white,1.0,yes,full,Spain,4721
2127,X5,2015,3.9,339,hybrid,automatic,AWD,208121,6.4,136.0,53634,5,5,suv,grey,1.0,yes,full,UK,3864
3060,3 Series,2015,3.0,254,diesel,automatic,RWD,109442,7.1,166.0,29590,4,5,sedan,black,3.0,yes,full,USA,2603
697,X5,2012,3.9,326,hybrid,automatic,AWD,34358,6.5,146.0,56769,5,5,suv,white,5.0,no,partial,Spain,1738
1924,3 Series,2021,2.3,255,hybrid,automatic,RWD,17939,5.6,118.0,39730,4,5,sedan,grey,1.0,yes,full,Germany,1196
4114,X5,2007,3.7,325,hybrid,automatic,AWD,279226,5.7,121.0,37175,5,5,suv,red,3.0,yes,full,USA,620
8306,X3,2021,3.3,321,diesel,automatic,RWD,45767,8.3,173.0,64485,5,5,suv,silver,1.0,no,partial,France,1374
655,7 Series,2022,3.7,347,petrol,automatic,AWD,38948,10.1,221.0,97763,4,5,sedan,red,1.0,yes,full,Spain,2879
8079,X7,2021,3.8,324,hybrid,automatic,AWD,46501,6.7,160.0,112834,5,5,suv,grey,1.0,no,full,UK,1189
7754,1 Series,2018,1.8,196,hybrid,automatic,FWD,106639,5.1,122.0,23483,5,4,hatchback,silver,1.0,no,full,Italy,328
4339,X3,2015,2.8,248,hybrid,automatic,RWD,92628,5.7,130.0,41763,5,5,suv,white,2.0,no,partial,USA,648
246,X7,2023,4.2,373,hybrid,automatic,AWD,15409,6.6,149.0,123725,5,5,suv,black,0.0,no,partial,France,897
4154,3 Series,2010,2.1,262,hybrid,automatic,AWD,134832,4.7,92.0,22903,4,5,sedan,grey,3.0,yes,full,Turkey,3882
2946,5 Series,2022,2.1,180,diesel,automatic,RWD,26499,6.4,141.0,49260,4,5,sedan,black,2.0,yes,full,UK,1123
2487,Z4,2020,2.1,194,petrol,automatic,RWD,58854,8.6,194.0,63952,2,2,convertible,white,0.0,no,full,Germany,1891
3363,i7,2022,0.0,641,electric,automatic,RWD,34140,0.0,0.0,188441,4,5,sedan,white,1.0,no,full,Spain,4643
7507,i3,2023,0.0,179,electric,automatic,RWD,22708,0.0,0.0,59039,5,4,hatchback,grey,1.0,no,full,Spain,4791
3122,7 Series,2016,3.3,334,petrol,automatic,AWD,122786,10.0,233.0,89181,4,4,sedan,grey,1.0,yes,full,Netherlands,4529
9246,X1,2006,1.9,204,petrol,automatic,AWD,300000,7.1,135.0,11525,5,5,suv,black,2.0,no,partial,France,4234
5227,X1,2021,2.3,236,diesel,automatic,FWD,26226,6.6,142.0,45810,5,5,suv,silver,1.0,yes,full,USA,1593
917,i4,2022,,451,electric,automatic,AWD,52547,0.0,0.0,89538,4,5,coupe,blue,1.0,no,full,France,3312
2215,3 Series,2019,2.2,232,diesel,automatic,RWD,114151,6.9,137.0,31130,4,5,sedan,red,2.0,yes,full,France,2547
4507,X5,2011,3.4,311,hybrid,automatic,AWD,266870,6.5,144.0,44729,5,5,suv,silver,5.0,yes,partial,Italy,1545
9776,i3,2023,0.0,167,electric,automatic,RWD,0,0.0,0.0,55881,5,4,hatchback,black,0.0,no,partial,Italy,4336
475,5 Series,2022,3.5,296,petrol,automatic,AWD,41607,10.2,223.0,61060,4,5,sedan,blue,0.0,no,partial,Germany,1023
2292,X5,2007,3.5,316,hybrid,automatic,AWD,300000,5.7,135.0,40462,5,5,suv,white,3.0,no,full,Spain,1971
328,3 Series,2006,2.6,177,hybrid,manual,AWD,300000,4.5,85.0,8389,4,5,sedan,black,4.0,no,partial,Netherlands,4988
2488,i3,2015,0.0,193,electric,automatic,RWD,153312,0.0,0.0,40015,5,4,hatchback,white,3.0,no,full,Germany,1714
2931,X1,2006,2.2,192,diesel,automatic,FWD,153510,6.5,148.0,17379,5,5,suv,black,4.0,yes,partial,Italy,1717
3246,3 Series,2012,1.7,131,diesel,manual,RWD,180045,6.1,130.0,16823,4,5,sedan,blue,5.0,no,full,Spain,1477
24,3 Series,2024,2.9,268,petrol,manual,AWD,0,9.0,200.0,46422,4,5,sedan,black,1.0,no,full,Turkey,809
5954,X1,2019,2.0,227,petrol,automatic,AWD,35350,7.7,149.0,31338,5,5,suv,black,4.0,,none,Turkey,2850
4772,5 Series,2017,2.6,211,hybrid,automatic,AWD,51477,4.9,101.0,53368,4,5,sedan,black,3.0,no,full,Italy,978
4199,5 Series,2015,2.3,239,hybrid,automatic,AWD,118155,5.1,105.0,38457,4,5,sedan,silver,3.0,yes,full,Turkey,4687
6540,i7,2017,0.0,481,electric,automatic,RWD,124285,0.0,0.0,105159,4,5,sedan,grey,1.0,yes,partial,Germany,4895
7856,i7,2018,0.0,505,electric,automatic,RWD,87608,0.0,0.0,123889,4,5,sedan,grey,2.0,yes,full,Spain,1684
9279,X7,2024,3.5,293,hybrid,automatic,AWD,22633,5.7,122.0,134483,5,5,suv,grey,0.0,no,full,Spain,4660
1195,5 Series,2013,3.6,236,petrol,automatic,RWD,186064,10.1,204.0,28498,4,5,sedan,grey,4.0,yes,partial,Spain,1514
4465,X5,2019,4.0,284,diesel,automatic,AWD,48221,9.6,203.0,72408,5,5,suv,black,3.0,no,partial,Spain,2404
6875,X3,2019,2.8,226,hybrid,automatic,RWD,122264,,119.0,35330,5,5,suv,grey,3.0,,none,Netherlands,2021
8874,3 Series,2007,3.1,285,hybrid,automatic,RWD,264630,5.6,121.0,12133,4,5,sedan,silver,4.0,yes,partial,Netherlands,4553
9999,X5,2016,3.2,276,diesel,automatic,AWD,120745,7.9,187.0,73381,5,5,suv,silver,1.0,no,partial,Germany,1767
361,i4,2017,0.0,459,electric,automatic,AWD,80553,0.0,0.0,76135,4,5,coupe,silver,1.0,no,full,Spain,174
3654,5 Series,2019,3.8,329,petrol,automatic,AWD,99863,10.5,236.0,43277,4,5,sedan,silver,2.0,yes,none,France,1554
3189,X3,2020,3.4,302,hybrid,automatic,AWD,56488,6.2,127.0,58361,5,5,suv,white,1.0,no,full,USA,4215
6960,X1,2007,2.2,292,hybrid,automatic,FWD,238555,5.4,117.0,22435,5,5,suv,white,4.0,no,full,France,1482
4846,X5,2012,3.4,297,hybrid,automatic,AWD,225039,5.4,99.0,45984,5,5,suv,silver,3.0,yes,full,France,4461
6791,1 Series,2010,2.4,222,diesel,manual,FWD,300000,7.2,169.0,2640,3,5,hatchback,black,4.0,no,full,UK,217
481,7 Series,2020,3.2,251,diesel,automatic,AWD,85800,7.8,170.0,98200,4,5,sedan,black,2.0,no,,Spain,3914
1190,i7,2018,0.0,485,electric,automatic,RWD,106905,0.0,0.0,145087,4,5,sedan,blue,3.0,no,full,USA,3720
8502,7 Series,2022,3.6,317,petrol,automatic,AWD,3240,10.3,220.0,108774,4,4,sedan,grey,2.0,no,full,USA,690
3786,3 Series,2007,2.2,190,hybrid,automatic,AWD,251745,5.1,118.0,9323,4,5,sedan,grey,3.0,no,full,Spain,2577
3458,5 Series,2022,4.1,390,hybrid,automatic,RWD,33249,6.2,151.0,67407,4,5,sedan,,1.0,no,full,Spain,2233
